State_Name,District_Name,Total_Area,Sugarcane_Area,Rice_Area,Latitude,Longitude
Uttar Pradesh,VARANASI,2699180.0,95459.0,869398.0,25.3356491,83.0076292
Uttarakhand,ALMORA,1734170.0,0.0,321215.0,29.70265095,79.43263182057746
Uttarakhand,BAGESHWAR,611506.0,0.0,215959.0,30.0087902,79.92801830528973
Uttarakhand,CHAMOLI,693738.0,12969.0,191212.0,30.49859555,79.61905372220383
Uttarakhand,CHAMPAWAT,462296.0,99.0,133043.0,29.235032,80.10230681491865
Uttarakhand,DEHRADUN,1008678.0,197963.0,186234.0,30.3255646,78.0436813
Uttarakhand,HARIDWAR,1924035.0,924325.0,261807.0,29.9384473,78.1452985
Uttarakhand,NAINITAL,983735.0,72157.0,204246.0,29.3905295,79.460869
Uttarakhand,PAURI GARHWAL,1560984.0,38.0,310691.0,29.8473168,78.70704792061838
Uttarakhand,PITHORAGARH,1089392.0,0.0,346973.0,30.126497450000002,80.48169891016147
Uttarakhand,RUDRA PRAYAG,458224.0,0.0,144664.0,30.0417376,79.089691
Uttarakhand,TEHRI GARHWAL,1183531.0,0.0,198144.0,30.465818050000003,78.48373488309977
Uttarakhand,UDAM SINGH NAGAR,3903261.0,448036.0,1759523.0,30.0417376,79.089691
Uttarakhand,UTTAR KASHI,596701.0,1.0,163507.0,30.0417376,79.089691
West Bengal,24 PARAGANAS NORTH,7297029.0,12991.0,4845029.0,22.9964948,87.6855882
West Bengal,24 PARAGANAS SOUTH,8162372.0,1424.0,7399112.0,22.9964948,87.6855882
West Bengal,BANKURA,7947850.0,1296.0,6699271.0,23.132376999999998,87.20819250835955
West Bengal,BARDHAMAN,13577332.0,19520.0,11405776.0,23.2495714,87.8681751
West Bengal,BIRBHUM,8503014.0,19913.0,6714522.0,24.06215315,87.69828228934051
West Bengal,COOCHBEHAR,8019567.0,2740.0,5012297.0,26.340623,89.48121632866385
West Bengal,DARJEELING,1402095.0,53.0,609351.0,27.0377554,88.263176
West Bengal,DINAJPUR DAKSHIN,4753110.0,198.0,3590547.0,25.385806950000003,88.50633619999999
West Bengal,DINAJPUR UTTAR,7845398.0,5366.0,4743999.0,25.8721428,87.9619860446771
West Bengal,HOOGHLY,8210952.0,5010.0,5234190.0,22.90994025,88.01208246766723
West Bengal,HOWRAH,2582394.0,671.0,2173903.0,22.5736296,88.3251045
West Bengal,JALPAIGURI,6588038.0,2608.0,4345569.0,26.62628045,88.73344851670664
West Bengal,MALDAH,6472835.0,60892.0,3740401.0,25.09770975,88.12617134920436
West Bengal,MEDINIPUR EAST,8239334.0,1098.0,7388907.0,22.2905507,87.9158659
West Bengal,MEDINIPUR WEST,14625335.0,53645.0,11596942.0,22.2788943,87.92227864380936
West Bengal,MURSHIDABAD,14383189.0,103160.0,6632575.0,24.1745993,88.2721335
West Bengal,NADIA,11051095.0,31321.0,4912374.0,23.4847374,88.55670673333935
West Bengal,PURULIA,5541763.0,8668.0,4948689.0,23.2020967,86.32289877475208
